College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement
CLG0072,97,6.57,7.01,5,Yes,5,10,5,No
CLG0069,104,6.92,6.6,1,No,7,2,4,No
CLG0065,99,9.55,9.84,9,Yes,5,3,4,No
CLG0085,118,9.18,8.74,5,Yes,2,6,1,No
CLG0044,70,8.33,8.71,6,Yes,7,2,5,No
CLG0043,102,6.33,6.5,9,Yes,9,2,2,No
CLG0074,72,5.59,5.46,2,Yes,8,6,3,No
CLG0066,111,5.08,4.77,3,Yes,0,4,0,No
CLG0021,98,5.54,5.86,7,Yes,10,5,1,No
CLG0061,106,6.46,6.56,3,Yes,10,8,5,No
CLG0013,87,7.76,7.62,2,Yes,5,3,2,No
CLG0028,119,5.32,5.26,7,No,9,5,5,No
CLG0030,115,5.68,6.01,8,No,7,1,1,No
CLG0082,108,5.91,5.75,9,No,1,10,1,No
CLG0002,98,8.16,7.75,2,No,3,4,5,No
CLG0058,108,8.08,8.49,2,No,0,5,5,No
CLG0083,89,7.75,7.64,7,Yes,3,4,0,No
CLG0021,112,6.25,6.1,4,No,1,9,4,Yes
CLG0090,124,6.86,6.56,5,No,2,8,4,Yes
CLG0046,116,5.48,5.88,1,Yes,3,2,5,No
CLG0089,89,6.13,5.85,6,No,2,9,0,No
CLG0083,105,9.49,9.63,10,No,5,2,5,No
CLG0025,80,9.9,10.28,8,No,6,6,1,No
CLG0057,108,8.24,7.77,1,No,10,2,2,No
CLG0020,106,9.58,9.91,2,Yes,6,6,4,No
CLG0006,71,8.21,8.12,7,Yes,0,6,3,No
CLG0018,82,5.17,5.33,2,Yes,4,7,5,No
CLG0049,95,9.98,9.85,9,Yes,2,10,5,Yes
CLG0082,95,5.49,5.69,6,No,0,5,2,No
CLG0020,81,8.41,8.16,5,Yes,0,3,1,No
CLG0034,105,6.26,5.78,7,No,1,2,3,No
CLG0010,103,6.96,7.41,10,Yes,9,4,2,No
CLG0033,97,8.23,7.75,8,Yes,7,1,0,No
CLG0055,88,7.18,7.5,9,No,3,2,3,No
CLG0019,115,6.25,5.92,6,No,9,8,5,Yes
CLG0066,124,6.67,6.56,5,No,2,5,1,No
CLG0047,92,6.71,7.03,7,No,7,5,5,No
CLG0049,90,9.8,9.51,2,Yes,1,3,3,No
CLG0067,107,8.99,9.36,8,No,8,1,0,No
CLG0030,94,7.29,7.29,4,No,3,6,4,No
CLG0083,97,6,5.87,1,Yes,10,1,4,No
CLG0085,111,9.06,9.22,3,Yes,8,4,5,Yes
CLG0059,71,5.79,5.63,9,No,0,4,4,No
CLG0078,119,6.05,5.9,4,Yes,4,3,0,No
CLG0031,101,6.83,7.06,10,No,9,4,5,No
CLG0021,93,9.4,9.21,10,No,6,6,2,No
CLG0017,98,5.66,5.36,3,Yes,10,6,0,No
CLG0053,99,5.61,5.92,4,Yes,3,6,3,No
CLG0051,74,7.47,7.78,3,No,4,6,2,No
CLG0024,122,6.38,6.38,3,No,10,4,4,No
CLG0040,100,7.84,7.87,2,Yes,8,7,5,No
CLG0098,106,7.26,7.46,6,No,5,7,0,No
CLG0047,114,7.17,7.18,10,No,5,2,1,No
CLG0020,84,5.56,5.48,6,Yes,1,6,4,No
CLG0016,107,5.71,6.2,10,No,0,5,1,No
CLG0058,95,9.11,8.76,4,No,3,10,5,Yes
CLG0049,112,9.43,9.52,8,Yes,9,1,2,Yes
CLG0042,68,6.17,6.56,6,No,2,3,4,No
CLG0012,98,5.57,5.76,8,No,10,9,5,No
CLG0041,90,5.27,5.65,6,Yes,6,9,0,No
CLG0058,106,8.04,7.88,9,Yes,6,10,1,No
CLG0060,107,8.58,8.35,3,No,5,9,0,No
CLG0024,89,6.86,7.21,3,Yes,4,10,4,No
CLG0013,89,8.4,8.29,2,No,2,5,0,No
CLG0034,98,8.56,8.77,10,No,3,6,4,No
CLG0061,86,9.68,9.33,6,No,4,9,3,Yes
CLG0027,112,5.32,5.58,7,No,3,4,0,No
CLG0085,94,5.96,6.01,7,Yes,2,4,3,No
CLG0067,56,5.34,5.11,5,No,1,9,1,No
CLG0014,94,9.34,9.33,6,No,4,7,5,No
CLG0041,84,8.96,9.16,7,No,1,6,0,No
CLG0057,75,7.87,7.38,2,No,1,10,0,No
CLG0030,81,5.42,5.56,10,No,1,6,1,No
CLG0045,101,6.37,6.41,7,Yes,1,5,0,No
CLG0074,119,6.49,6.21,1,No,7,4,4,No
CLG0001,104,7.8,8.05,6,Yes,6,3,3,No
CLG0092,90,6.29,6.09,8,Yes,8,7,2,No
CLG0083,106,5.36,5.14,1,Yes,2,5,4,No
CLG0094,93,8.65,8.62,1,Yes,0,2,2,No
CLG0084,89,6.5,6.68,6,No,5,3,1,No
CLG0052,82,7.26,7.69,5,Yes,8,5,1,No
CLG0020,73,5.64,5.28,3,No,0,9,0,No
CLG0023,94,9.01,8.91,10,No,0,6,4,No
CLG0095,102,7.83,7.4,10,No,3,2,5,No
CLG0096,98,9.51,9.77,7,No,9,8,2,Yes
CLG0090,93,7.48,7.43,7,No,0,6,3,No
CLG0078,85,9.71,9.92,7,No,8,6,5,No
CLG0006,109,9.46,9.28,6,No,5,8,4,Yes
CLG0033,80,7.88,8.22,4,Yes,4,7,5,No
CLG0008,111,9.67,9.7,9,No,10,5,1,No
CLG0063,84,6.62,7.06,9,No,4,9,4,No
CLG0004,88,6.83,6.41,7,No,10,1,3,No
CLG0013,77,5.23,5.24,7,Yes,10,4,4,No
CLG0035,92,7.95,8.22,8,No,10,10,0,No
CLG0093,114,8.61,8.71,5,Yes,1,9,5,Yes
CLG0089,107,8.87,8.39,9,No,2,2,3,No
CLG0034,114,5.75,6.22,6,No,6,3,2,No
CLG0056,107,7.22,7.02,7,Yes,3,3,1,No
CLG0011,83,5.88,5.63,7,No,5,6,4,No
CLG0038,95,8.31,8.3,9,Yes,7,3,3,No
CLG0093,88,5.79,5.83,7,No,0,3,0,No
CLG0045,119,9.52,9.79,3,No,10,5,0,No
CLG0086,82,6.15,6.04,6,Yes,5,3,2,No
CLG0058,113,6.46,6.4,6,No,0,5,1,No
CLG0034,113,9.25,9.28,7,Yes,7,3,0,No
CLG0075,127,7.29,7.18,6,Yes,3,2,1,No
CLG0092,93,5.12,5.53,4,No,4,8,3,No
CLG0072,110,7.47,7.82,6,Yes,9,3,4,No
CLG0024,134,5.42,5.37,3,No,1,6,2,No
CLG0074,90,9.93,9.43,1,No,2,2,0,No
CLG0079,76,7.94,8.34,1,Yes,6,1,4,No
CLG0063,71,6.28,5.9,5,No,6,8,0,No
CLG0039,110,7.82,7.56,8,No,10,3,2,No
CLG0021,71,5.38,5.03,3,No,7,2,0,No
CLG0100,94,9,8.68,2,No,2,2,2,No
CLG0036,106,9.63,9.93,8,No,1,5,4,No
CLG0048,102,9.37,9.45,9,No,1,6,3,No
CLG0084,106,6.71,7.17,9,No,5,2,2,No
CLG0013,103,6.63,6.36,2,No,1,6,3,No
CLG0002,119,5.18,5.17,8,No,10,1,1,No
CLG0027,85,8.26,8.74,2,No,3,9,4,Yes
CLG0007,89,7.67,8,7,No,8,4,2,No
CLG0090,88,7.3,7.53,8,No,9,5,4,No
CLG0094,112,9.54,9.23,1,No,2,3,5,Yes
CLG0019,113,5.84,6.11,8,Yes,0,6,3,No
CLG0040,106,5.05,4.9,3,Yes,1,1,3,No
CLG0021,117,5.37,5.4,1,No,9,7,4,No
CLG0058,82,6.12,6.23,7,No,9,8,4,No
CLG0026,125,5.17,5.28,10,No,6,3,5,No
CLG0074,122,7.51,7.74,3,No,8,2,3,No
CLG0036,111,6.57,6.73,8,Yes,8,4,5,No
CLG0044,126,5.9,5.47,9,Yes,3,8,5,Yes
CLG0064,75,8.75,8.71,2,No,7,8,4,Yes
CLG0027,92,6.02,6.18,1,Yes,0,8,5,No
CLG0008,88,8.44,8.24,8,No,10,2,3,No
CLG0090,110,6.75,6.56,10,Yes,10,4,1,No
CLG0001,84,7.56,7.18,6,No,5,10,3,No
CLG0023,111,9.67,9.59,10,Yes,7,1,5,Yes
CLG0073,120,5.19,5.68,1,Yes,1,7,0,No
CLG0031,110,7.5,7.29,3,Yes,7,10,3,No
CLG0007,104,9.27,9.3,9,No,3,6,1,No
CLG0009,85,7.94,8.18,9,No,1,7,3,No
CLG0071,87,6.38,5.89,6,Yes,3,10,4,No
CLG0092,118,6.99,7.39,3,Yes,7,5,5,No
CLG0098,111,8.4,8.29,8,No,3,6,1,No
CLG0053,99,9.45,9.82,6,No,7,6,2,No
CLG0016,93,5.21,4.75,1,Yes,6,6,3,No
CLG0074,69,5.36,5.01,6,No,4,9,4,No
CLG0024,83,6.63,6.45,5,Yes,7,4,2,No
CLG0074,128,6.16,6.01,8,No,1,2,2,No
CLG0046,80,6.32,6.67,2,Yes,2,9,2,No
CLG0029,102,6.11,5.62,7,No,3,10,0,No
CLG0089,115,5.98,6.12,6,No,9,7,5,No
CLG0030,81,5.65,5.28,1,No,4,5,4,No
CLG0051,102,9.67,9.99,8,No,4,6,0,No
CLG0083,114,5.72,6,6,Yes,0,7,4,No
CLG0031,100,6.02,6.02,3,Yes,0,5,4,No
CLG0030,143,6.23,5.94,5,Yes,10,5,5,No
CLG0034,74,9.67,9.8,7,No,0,6,1,No
CLG0092,115,8.78,8.44,9,No,4,8,2,Yes
CLG0019,97,8.95,8.64,4,Yes,1,2,3,No
CLG0075,111,5.52,5.65,2,No,2,10,1,No
CLG0028,106,9.18,9.67,3,Yes,7,9,3,Yes
CLG0006,89,7.04,7.43,7,Yes,9,10,5,No
CLG0017,103,6.31,6.4,8,Yes,7,5,2,No
CLG0091,72,7.88,7.92,5,Yes,9,4,4,No
CLG0036,109,9.11,9.61,3,Yes,1,8,5,Yes
CLG0001,104,8.89,8.94,1,No,7,4,1,No
CLG0016,109,9.45,9.37,10,No,10,2,0,No
CLG0068,115,9.64,10.05,1,No,8,5,4,Yes
CLG0047,105,6.19,5.92,2,No,9,5,5,No
CLG0023,102,7.12,6.72,5,No,9,4,0,No
CLG0096,86,5.07,5.2,3,Yes,5,3,4,No
CLG0067,89,9.4,9,7,No,0,5,4,No
CLG0062,117,5.77,5.64,2,No,10,9,2,Yes
CLG0085,121,9.31,9.23,2,No,10,9,1,Yes
CLG0088,96,6.65,6.7,3,No,2,9,5,No
CLG0015,100,6.84,7.33,1,No,4,6,5,No
CLG0075,86,5.2,4.92,2,No,2,8,5,No
CLG0067,117,6.63,6.51,5,Yes,2,1,3,No
CLG0083,109,9.44,9.07,3,No,8,1,2,No
CLG0043,129,5.13,5.24,10,Yes,4,7,3,No
CLG0008,86,7.03,7.26,6,Yes,7,5,4,No
CLG0098,94,5.16,5.14,2,No,6,2,0,No
CLG0098,103,6.85,6.6,8,No,3,4,3,No
CLG0044,109,5.86,5.98,4,No,2,4,0,No
CLG0026,96,6.26,6.3,3,No,2,6,3,No
CLG0067,86,9.39,9.06,5,Yes,10,8,0,No
CLG0032,113,7.18,7.09,8,No,1,3,2,No
CLG0064,110,6.37,6.31,9,Yes,4,7,3,No
CLG0043,86,7.95,8.43,1,No,1,2,2,No
CLG0074,120,5.71,6.06,4,No,1,9,2,Yes
CLG0074,117,6.3,6.53,6,No,3,7,0,No
CLG0062,102,7.73,8.12,6,No,5,1,3,No
CLG0011,101,6.19,6.43,9,Yes,5,4,3,No
CLG0078,108,8.4,8.8,1,No,7,2,1,No
CLG0095,87,7.46,7.01,5,No,10,10,0,No
CLG0009,100,8.86,8.82,10,Yes,5,5,3,No
CLG0048,67,9.74,9.99,1,No,5,9,4,Yes
CLG0006,113,5.58,5.66,6,No,3,3,1,No
CLG0054,76,6.67,6.35,9,Yes,4,5,3,No
CLG0062,122,6.6,6.44,4,No,10,10,0,No
CLG0054,95,5.76,5.58,10,No,6,2,5,No
CLG0099,96,9.05,8.81,10,Yes,9,4,4,No
CLG0098,90,8.8,8.64,9,No,10,2,3,No
CLG0056,95,7.42,7.43,3,No,8,8,2,No
CLG0082,121,7.69,8.04,7,No,3,7,2,Yes
CLG0087,62,5.3,5.54,5,No,9,7,4,No
CLG0030,119,7.78,8.12,10,No,0,7,4,Yes
CLG0003,105,8.96,9.34,1,No,5,9,4,Yes
CLG0061,81,7.87,7.79,7,Yes,1,2,4,No
CLG0015,83,6.33,6.18,8,No,10,6,0,No
CLG0003,125,8.34,7.9,6,Yes,6,4,2,No
CLG0015,85,6.81,7.24,1,No,5,10,3,No
CLG0067,82,7.72,7.29,9,No,8,6,3,No
CLG0029,117,7.44,7.68,7,Yes,5,9,2,Yes
CLG0031,105,6.91,6.79,6,No,5,1,3,No
CLG0071,85,8.59,9.04,4,No,3,2,5,No
CLG0071,103,9.42,9.34,3,No,8,6,2,No
CLG0055,84,5.03,5.35,4,Yes,2,7,5,No
CLG0075,116,9.67,9.45,1,No,0,3,5,Yes
CLG0092,115,7.56,7.36,9,No,10,1,1,No
CLG0100,107,8.5,8.6,2,No,9,7,2,No
CLG0043,105,9.28,9.78,2,No,7,2,3,No
CLG0025,126,7.34,7.36,3,No,7,6,1,No
CLG0081,99,9.17,9.61,1,No,10,4,3,No
CLG0055,82,5.89,6.18,10,No,0,10,0,No
CLG0050,106,5.8,6.1,3,Yes,8,4,5,No
CLG0038,131,8.29,8.23,4,No,1,9,3,Yes
CLG0060,84,9.35,9.24,9,No,5,7,1,No
CLG0085,94,9.46,9.15,5,No,8,1,2,No
CLG0052,106,8.22,8.68,6,No,5,4,3,No
CLG0084,99,7.63,8.09,1,No,6,10,2,Yes
CLG0074,85,6.66,6.91,3,Yes,8,6,3,No
CLG0070,116,9.9,9.7,7,Yes,4,2,4,Yes
CLG0076,134,6.6,6.35,7,No,0,4,5,No
CLG0081,102,8.72,9.21,10,Yes,8,2,3,No
CLG0045,86,7.66,7.23,1,Yes,9,1,5,No
CLG0097,76,8.04,8.38,9,No,6,1,4,No
CLG0100,103,6.97,6.83,1,No,7,9,3,No
CLG0019,116,9.82,9.74,7,No,1,9,3,Yes
CLG0005,107,7.86,8.19,2,No,4,4,4,No
CLG0042,99,9.69,9.28,9,No,7,8,5,Yes
CLG0093,91,5.04,4.89,9,Yes,6,10,5,No
CLG0030,83,7.86,8.31,9,No,6,7,0,No
CLG0065,112,8.59,8.79,4,No,3,5,2,Yes
CLG0076,113,8.73,8.98,6,No,1,10,1,Yes
CLG0079,76,9.52,9.78,2,No,9,2,5,No
CLG0005,123,5.02,4.58,3,Yes,2,9,5,Yes
CLG0038,108,5,4.7,6,No,8,7,3,No
CLG0011,120,7.36,7.35,1,No,3,4,1,No
CLG0084,79,5.15,5.02,7,Yes,0,10,0,No
CLG0029,79,9.87,9.78,2,No,9,2,3,No
CLG0014,97,6.11,6.39,8,No,3,2,4,No
CLG0090,107,7.36,6.87,5,No,7,3,4,No
CLG0098,126,5.31,5.47,7,Yes,7,6,3,No
CLG0074,110,7.61,7.11,8,No,9,1,4,No
CLG0091,96,6.9,6.46,3,Yes,9,5,0,No
CLG0089,84,5.22,5.13,6,Yes,1,10,2,No
CLG0010,118,6.68,7.02,9,No,9,3,2,No
CLG0039,85,6.96,6.6,4,No,3,7,0,No
CLG0060,124,9.95,10,10,No,6,7,4,Yes
CLG0096,95,6.04,6.22,7,No,7,10,2,No
CLG0098,123,7.72,7.45,1,No,0,5,4,No
CLG0023,110,9.94,9.95,7,No,7,9,4,Yes
CLG0097,97,8.96,9.37,9,No,0,10,1,No
CLG0096,92,9.97,9.98,10,Yes,5,8,5,Yes
CLG0022,94,9.84,9.5,8,No,4,9,2,Yes
CLG0086,106,7.45,7.58,4,Yes,9,6,4,No
CLG0087,101,8.48,8.57,3,Yes,6,8,1,No
CLG0083,91,5.55,5.08,7,Yes,5,10,0,No
CLG0023,97,7.21,6.8,1,No,9,2,5,No
CLG0022,101,9.05,8.71,8,Yes,0,5,2,No
CLG0062,68,7.53,7.17,1,Yes,5,8,0,No
CLG0094,106,8.51,8.27,7,No,2,2,0,No
CLG0019,85,8.73,8.68,6,No,5,2,5,No
CLG0022,82,6.27,6.14,10,No,6,3,5,No
CLG0001,74,9.38,9.77,8,No,5,2,3,No
CLG0034,73,7.3,7.41,6,No,8,4,2,No
CLG0026,79,6.05,6.43,5,No,8,4,0,No
CLG0004,89,9.33,9.36,9,Yes,7,1,5,No
CLG0048,129,7.09,6.68,4,No,4,6,0,No
CLG0045,92,8.75,8.71,7,Yes,9,7,0,No
CLG0012,102,7.74,8.06,6,No,2,7,4,No
CLG0092,106,6.91,6.6,10,No,3,5,2,No
CLG0037,101,9.05,8.64,6,No,10,4,2,No
CLG0003,98,7.92,7.75,5,No,9,2,2,No
CLG0028,82,6.95,6.84,2,No,7,5,2,No
CLG0093,121,5.55,5.36,4,No,8,4,2,No
CLG0084,127,9.48,9.12,1,No,7,8,0,Yes
CLG0002,74,5.18,4.93,9,No,9,10,1,No
CLG0056,84,9.32,9.5,9,Yes,2,1,3,No
CLG0065,95,6.8,6.69,8,No,6,7,2,No
CLG0046,85,8.2,8.33,4,No,10,5,4,No
CLG0100,107,9.61,9.65,5,No,7,10,1,No
CLG0044,89,5.76,5.81,1,Yes,2,5,4,No
CLG0018,132,7.83,7.58,4,No,0,1,0,No
CLG0073,117,8.82,8.84,4,No,6,9,5,Yes
CLG0037,103,8.79,8.31,5,No,2,7,3,No
CLG0054,115,7.63,7.56,2,Yes,0,2,0,No
CLG0025,116,8.12,8.19,2,No,6,5,0,No
CLG0083,91,8.79,8.47,2,No,10,8,5,Yes
CLG0062,87,9.21,8.97,8,Yes,6,7,2,No
CLG0025,101,8.81,8.53,2,No,3,2,5,No
CLG0052,112,6.77,6.34,6,Yes,1,7,5,No
CLG0063,102,9.98,9.83,2,Yes,9,6,4,No
CLG0015,76,7.17,7.65,8,Yes,4,8,2,No
CLG0046,87,5.12,4.97,1,Yes,10,9,0,No
CLG0056,98,6.81,6.77,2,No,10,7,3,No
CLG0026,98,5.64,5.79,5,No,8,8,1,No
CLG0064,129,5.61,5.76,6,No,5,10,0,No
CLG0020,79,6.41,6.86,9,No,9,7,0,No
CLG0067,107,5.27,5.63,6,No,8,7,0,No
CLG0025,122,8.44,8.73,8,Yes,0,1,4,Yes
CLG0021,134,5.37,5.82,7,No,1,5,1,No
CLG0034,93,6.02,5.75,1,No,10,10,3,No
CLG0088,107,5.46,5.58,2,Yes,5,5,0,No
CLG0025,108,5.32,5.71,4,Yes,2,4,1,No
CLG0065,102,6.34,6.46,1,No,1,1,0,No
CLG0029,98,7.86,8.34,8,No,5,7,5,No
CLG0032,106,9.82,9.42,4,Yes,6,8,1,No
CLG0001,62,9.38,9.32,7,No,3,5,1,No
CLG0035,110,9.38,9.86,7,Yes,9,4,4,No
CLG0056,101,5.88,5.76,8,No,8,9,4,No
CLG0016,96,6.32,6.56,9,No,10,3,1,No
CLG0032,130,5.38,4.91,9,No,2,3,2,No
CLG0079,89,8.89,9.08,7,No,1,4,0,No
CLG0005,93,5.35,5.78,9,Yes,10,7,4,No
CLG0010,129,7.78,7.66,5,No,4,2,5,No
CLG0086,87,6.24,5.76,10,Yes,8,8,1,No
CLG0072,91,6.22,5.75,4,Yes,0,2,5,No
CLG0079,97,9.95,10.34,3,No,5,4,2,No
CLG0020,112,8.78,9,6,Yes,7,2,1,No
CLG0089,103,9.18,8.79,10,No,6,9,3,Yes
CLG0012,80,7.86,7.41,9,No,5,4,1,No
CLG0090,92,9.36,9.66,4,Yes,2,5,3,No
CLG0068,90,8.23,8.54,2,Yes,8,9,4,Yes
CLG0063,98,9.73,9.35,3,No,4,2,4,No
CLG0026,106,6.41,6.21,3,Yes,0,4,1,No
CLG0060,106,7.98,8.26,2,No,8,6,4,No
CLG0074,73,8.45,8.48,9,Yes,9,1,1,No
CLG0061,115,6.96,7.42,4,Yes,8,1,5,No
CLG0015,103,9.4,9.38,3,No,0,7,1,No
CLG0005,120,9.9,10.08,10,No,6,6,3,Yes
CLG0032,106,7.47,7.48,6,No,8,4,0,No
CLG0096,116,6.95,7.39,8,No,1,5,1,No
CLG0022,106,7.36,7.26,8,No,9,5,0,No
CLG0022,120,9.26,8.99,10,No,5,9,2,Yes
CLG0012,107,8.23,8.06,6,No,9,5,4,No
CLG0064,98,5.22,5.57,5,Yes,0,2,2,No
CLG0075,134,7.71,7.71,7,No,2,7,2,No
CLG0088,113,5.09,4.94,3,Yes,10,10,1,No
CLG0080,108,8.89,8.93,10,No,4,9,2,Yes
CLG0016,80,6.64,6.27,2,No,6,7,1,No
CLG0065,80,7.36,6.87,8,No,10,8,4,No
CLG0051,104,8.99,8.77,9,No,4,10,4,Yes
CLG0087,102,5.23,5.34,6,No,7,3,2,No
CLG0092,90,5.79,6,4,No,4,9,1,No
CLG0032,102,6.99,7.32,6,No,5,7,3,No
CLG0053,123,6.15,6.58,7,Yes,1,10,3,Yes
CLG0100,110,6.69,6.6,8,Yes,4,4,0,No
CLG0003,82,9.99,10.23,3,No,6,10,0,No
CLG0013,98,9.13,8.7,6,No,0,7,5,No
CLG0092,87,9.42,8.98,10,No,9,3,0,No
CLG0092,94,9.69,9.31,6,No,8,10,2,Yes
CLG0058,93,6.7,6.65,10,Yes,8,7,1,No
CLG0045,92,6.49,6.2,7,No,7,3,0,No
CLG0024,81,6.17,5.96,4,No,10,2,1,No
CLG0051,98,9.15,9.3,6,Yes,8,1,2,No
CLG0013,91,8.4,8.26,2,No,4,6,1,No
CLG0024,56,6.18,6.24,8,Yes,6,3,5,No
CLG0005,130,6.88,6.79,3,No,0,10,1,No
CLG0081,116,7.53,7.2,9,No,6,2,2,No
CLG0050,94,7.64,7.21,8,Yes,8,3,5,No
CLG0076,100,9.44,9.18,6,Yes,2,8,3,Yes
CLG0049,82,6.9,6.46,10,No,8,3,1,No
CLG0018,125,9.54,9.66,2,No,4,4,1,No
CLG0033,128,7.21,7.51,8,No,8,2,4,No
CLG0058,102,8.73,8.57,6,No,7,8,4,Yes
CLG0031,115,9.65,9.54,1,No,10,6,5,Yes
CLG0034,102,9.54,9.86,6,No,6,9,0,No
CLG0094,79,5.28,5,5,No,9,8,0,No
CLG0096,93,6.03,5.65,6,Yes,5,4,2,No
CLG0074,101,7.38,7.38,1,No,1,8,2,No
CLG0031,93,7.16,7.31,4,Yes,6,1,4,No
CLG0099,96,8.2,8.3,7,No,1,9,4,Yes
CLG0079,98,9.72,9.93,5,No,5,5,0,No
CLG0027,98,5.56,5.12,6,No,5,4,4,No
CLG0059,100,7.26,7.19,2,Yes,8,5,1,No
CLG0027,84,5.96,5.7,8,No,9,1,1,No
CLG0001,89,9.47,9.73,10,Yes,10,2,4,No
CLG0076,80,9.82,10.19,4,No,3,2,2,No
CLG0068,114,7.39,7.17,6,Yes,8,9,0,No
CLG0023,68,5.52,5.12,3,Yes,1,6,1,No
CLG0098,117,8.93,8.68,9,Yes,4,3,5,Yes
CLG0052,120,8.49,8.09,8,No,2,4,2,Yes
CLG0057,95,6.77,6.59,6,No,5,1,5,No
CLG0087,60,9.44,9.48,9,No,1,7,4,No
CLG0051,94,9.88,10.35,10,No,9,7,5,No
CLG0083,99,7.79,7.69,9,No,8,8,0,No
CLG0084,84,7.83,7.55,2,No,3,1,0,No
CLG0063,92,6.49,6.16,9,No,6,9,2,No
CLG0084,122,7.92,7.59,8,No,4,2,2,No
CLG0093,109,7.2,6.89,2,No,7,1,2,No
CLG0077,86,6.51,6.77,9,No,3,1,5,No
CLG0028,76,5.34,4.9,5,Yes,6,8,4,No
CLG0024,95,6.26,6.76,9,Yes,10,3,4,No
CLG0022,96,5.99,6.01,3,No,4,6,2,No
CLG0086,107,7.71,7.75,4,Yes,2,6,4,No
CLG0040,91,8.01,7.87,1,Yes,7,2,0,No
CLG0075,107,8.04,8.23,5,No,5,2,3,No
CLG0008,129,6.94,6.91,7,No,3,1,4,No
CLG0096,112,7.11,6.94,7,No,8,9,0,No
CLG0088,99,9.17,8.94,6,Yes,8,1,3,No
CLG0012,97,7.38,7.81,6,No,1,6,3,No
CLG0049,94,9.94,9.73,8,No,9,9,2,Yes
CLG0021,117,7.2,7.14,10,No,8,6,5,No
CLG0067,90,8.25,8.1,9,Yes,3,6,2,No
CLG0039,100,5.25,4.84,4,No,8,4,0,No
CLG0062,100,8.27,7.96,4,Yes,9,5,2,No
CLG0082,92,9.26,8.95,8,Yes,7,1,3,No
CLG0058,79,9.71,9.9,5,Yes,9,3,0,No
CLG0062,104,9.99,9.9,10,Yes,2,6,0,No
CLG0070,99,6.41,6.69,9,No,9,2,5,No
CLG0036,107,7.88,8.09,6,No,6,1,5,No
CLG0045,91,7.25,6.94,9,Yes,1,1,0,No
CLG0079,118,7.82,7.88,4,No,1,1,5,No
CLG0015,86,5.79,6.03,1,Yes,3,10,5,No
CLG0062,125,9.28,9.41,4,No,9,10,2,Yes
CLG0038,73,9.55,9.65,9,Yes,6,1,5,No
CLG0064,106,7.25,7.49,7,Yes,3,6,2,No
CLG0088,107,6.4,5.96,6,Yes,1,10,2,No
CLG0071,88,5.7,5.93,2,No,1,4,4,No
CLG0009,106,8.42,8.19,4,Yes,4,4,5,No
CLG0075,119,6.56,6.63,1,No,2,4,5,No
CLG0080,66,9.55,9.29,3,Yes,2,8,4,Yes
CLG0071,107,8.36,8.7,2,No,0,7,4,No
CLG0025,62,8.23,8.21,4,Yes,2,5,0,No
CLG0078,85,7.8,7.94,4,Yes,3,7,2,No
CLG0065,124,5.23,5.52,9,No,5,8,4,Yes
CLG0020,91,9.66,10.06,7,No,10,10,0,No
CLG0028,82,8.14,8.37,3,No,5,8,3,Yes
CLG0049,97,9.97,9.62,7,No,4,7,4,No
CLG0034,131,7.69,8.04,8,Yes,3,7,0,No
CLG0073,72,8.55,8.67,7,Yes,5,9,1,No
CLG0020,84,5.28,5.39,8,No,4,5,4,No
CLG0095,122,8.16,8.58,9,No,9,8,3,Yes
CLG0085,127,8.82,8.57,1,No,0,2,0,No
CLG0022,98,8.89,8.63,10,No,1,8,5,Yes
CLG0077,81,8.85,8.86,6,No,8,1,5,No
CLG0044,131,6.13,6.38,4,No,9,9,4,Yes
CLG0047,123,9.88,9.83,1,No,3,1,4,Yes
CLG0025,110,9.98,10.11,2,Yes,5,8,1,No
CLG0022,87,5.38,5.33,10,Yes,4,3,0,No
CLG0061,99,9.68,9.79,4,No,1,4,0,No
CLG0052,97,6.45,6.77,1,No,0,10,0,No
CLG0020,104,8.45,8.13,6,No,0,7,2,No
CLG0096,121,6.69,6.89,1,No,0,10,5,Yes
CLG0080,113,9.84,10.13,9,No,5,3,1,No
CLG0020,83,5.51,5.46,10,Yes,9,9,5,No
CLG0086,120,7.49,7.31,3,Yes,6,3,0,No
CLG0045,104,7.14,6.65,1,Yes,6,8,1,No
CLG0037,110,6.63,6.93,6,No,8,8,2,No
CLG0015,121,8.23,8.06,6,No,2,3,0,No
CLG0076,83,5.66,5.52,7,No,8,3,1,No
CLG0009,99,8.58,8.42,7,No,0,10,1,No
CLG0044,92,9.9,9.9,10,Yes,1,5,2,No
CLG0015,76,9.02,9.22,4,Yes,6,8,1,No
CLG0044,105,9.3,9.57,5,No,1,6,2,No
CLG0086,137,6.8,6.69,3,Yes,9,5,4,No
CLG0012,72,6.62,6.78,6,No,10,5,1,No
CLG0027,99,7.59,7.81,7,Yes,3,6,2,No
CLG0019,109,5.23,5.03,9,Yes,1,8,5,No
CLG0025,101,9.73,9.33,9,Yes,10,6,3,No
CLG0074,98,5.72,6.11,5,No,1,7,0,No
CLG0099,80,9.52,9.7,4,Yes,10,9,0,No
CLG0064,103,5.42,5.57,7,Yes,0,7,0,No
CLG0012,88,9.11,8.67,3,Yes,8,9,2,Yes
CLG0050,67,5.76,6.08,4,Yes,9,10,2,No
CLG0072,117,5.19,5.26,9,No,2,1,0,No
